db_id,jaar van uitgave,editie,display_title,nummer,uitgever,verkend,herzien,bewerkt,uitgave,bijgewerkt,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,editie,waterstaatskaart,bijkaart_we,bijkaart_hw,exemplaren,urls
741,1980,5,12 - ASSEN OOST - bijkrt.h.w.,12,directie Waterhuishouding en Waterbeweging,,,,1980,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/12 Assen-Oost-2.jpg
742,1980,5,12 - ASSEN OOST - bijkrt.w.e.,12,directie Waterhuishouding en Waterbeweging,,,,1980,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/12 Assen-Oost-3.jpg
737,1977,5,12 - ASSEN WEST,12,directie Waterhuishouding en Waterbeweging,,1975,,1977,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/12 Assen-West-1.jpg
738,1977,5,12 - ASSEN WEST - bijkrt.h.w.,12,directie Waterhuishouding en Waterbeweging,,,,1977,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/12 Assen-West-2.jpg
739,1977,5,12 - ASSEN WEST - bijkrt.w.e.,12,directie Waterhuishouding en Waterbeweging,,,,1977,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/12 Assen-West-3.jpg
743,1980,5,13 - WINSCHOTEN,13,directie Waterhuishouding en Waterbeweging,,1978,,1980,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/13 Winschoten-1.jpg
744,1980,5,13 - WINSCHOTEN - bijkrt.h.w.,13,directie Waterhuishouding en Waterbeweging,,,,1980,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/13 Winschoten-2.jpg
745,1980,5,13 - WINSCHOTEN - bijkrt.w.e.,13,directie Waterhuishouding en Waterbeweging,,,,1980,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/13 Winschoten-3.jpg
749,1984,5,14 - MEDEMBLIK OOST,14,"meetkundige dienst, delft",,,,1984,,1983,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/14 Medemblik-Oost-1.jpg
750,1984,5,14 - MEDEMBLIK OOST - bijkrt.h.w.,14,"meetkundige dienst, delft",,,,1984,,1983,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/14 Medemblik-Oost-2.jpg
751,1984,5,14 - MEDEMBLIK OOST - bijkrt.w.e.,14,"meetkundige dienst, delft",,,,1984,,1983,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/14 Medemblik-Oost-3.jpg
746,1985,5,14 - MEDEMBLIK WEST,14,"meetkundige dienst, delft",,,,1985,,1983,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/14 Medemblik-West-1.jpg
747,1984,5,14 - MEDEMBLIK WEST - bijkrt.h.w.,14,"meetkundige dienst, delft",,,,1984,,1982,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/14 Medemblik-West-2.jpg
748,1984,5,14 - MEDEMBLIK WEST - bijkrt.w.e.,14,"meetkundige dienst, delft",,,,1984,,1983,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/14 Medemblik-West-3.jpg
752,1973,5,15 - STAVEREN WEST,15,directie Waterhuishouding en Waterbeweging,,1972,,1973,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/15 Staveren-West-1.jpg
753,1973,5,15 - STAVEREN WEST - bijkrt.h.w.,15,directie Waterhuishouding en Waterbeweging,,,,1973,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/15 Staveren-West-2.jpg
754,1973,5,15 - STAVEREN WEST - bijkrt.w.e.,15,directie Waterhuishouding en Waterbeweging,,,,1973,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/15 Staveren-West-3.jpg
755,1991,5,16 - STEENWIJK OOST,16,"meetkundige dienst, delft",,,,1991,,1990,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1990","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/16 Steenwijk-Oost-1.jpg
756,1991,5,16 - STEENWIJK OOST - bijkrt.h.w.,16,"meetkundige dienst, delft",,,,1991,,1990,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1990","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/16 Steenwijk-Oost-2.jpg
757,1991,5,16 - STEENWIJK OOST - bijkrt.w.e.,16,"meetkundige dienst, delft",,,,1991,,1990,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1990","Topografische Dienst, Emmen",5,false,true,false,0,""
761,1990,5,17 - EMMEN OOST,17,"meetkundige dienst, delft",,,,1990,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-Oost-1.jpg
762,1991,5,17 - EMMEN OOST - bijkrt.h.w.,17,"meetkundige dienst, delft",,,,1991,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-Oost-2.jpg
763,1990,5,17 - EMMEN OOST - bijkrt.w.e.,17,"meetkundige dienst, delft",,,,1990,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-Oost-3.jpg
758,1990,5,17 - EMMEN WEST,17,"meetkundige dienst, delft",,,,1990,,1989,1984,"Topografische kaart 1984, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-West-1.jpg
759,1990,5,17 - EMMEN WEST - bijkrt.h.w.,17,"meetkundige dienst, delft",,,,1990,,1989,1984,"Topografische kaart 1984, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-West-2.jpg
760,1990,5,17 - EMMEN WEST - bijkrt.w.e.,17,"meetkundige dienst, delft",,,,1990,,1989,1984,"Topografische kaart 1984, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-West-3.jpg
764,1991,5,18 - TER APEL,18,"meetkundige dienst, delft",,,,1991,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/18 Ter Apel-1.jpg
765,1991,5,18 - TER APEL - bijkrt.h.w.,18,"meetkundige dienst, delft",,,,1991,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/18 Ter Apel-2.jpg
766,1991,5,18 - TER APEL - bijkrt.w.e.,18,"meetkundige dienst, delft",,,,1991,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/18 Ter Apel-3.jpg
770,1985,5,19 - ALKMAAR OOST,19,"meetkundige dienst, delft",,,,1985,,1982,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-Oost-1.jpg
771,1984,5,19 - ALKMAAR OOST - bijkrt.h.w.,19,"meetkundige dienst, delft",,,,1984,,1982,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-Oost-2.jpg
772,1984,5,19 - ALKMAAR OOST - bijkrt.w.e.,19,"meetkundige dienst, delft",,,,1984,,1982,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-Oost-3.jpg
767,1984,5,19 - ALKMAAR WEST,19,"meetkundige dienst, delft",,,,1984,,1982,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-West-1.jpg
768,1984,5,19 - ALKMAAR WEST - bijkrt.h.w.,19,"meetkundige dienst, delft",,,,1984,,1982,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-West-2.jpg
769,1984,5,19 - ALKMAAR WEST - bijkrt.w.e.,19,"meetkundige dienst, delft",,,,1984,,1982,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-West-3.jpg
773,1990,5,20 - LELYSTAD,20,"meetkundige dienst, delft",,,,1990,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/20 Lelystad-1.jpg
953,1990,5,20 - LELYSTAD - bijkrt.h.w.,20,,,1987,1988,1990,,,,,,,,5,false,false,true,1,""
774,1990,5,20 - LELYSTAD - bijkrt.w.e.,20,"meetkundige dienst, delft",,,,1990,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/20 Lelystad-3.jpg
778,1978,5,21 - ZWOLLE OOST,21,directie Waterhuishouding en Waterbeweging,,1976,,1978,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/21 Zwolle-Oost-1.jpg
779,1978,5,21 - ZWOLLE OOST - bijkrt.h.w.,21,directie Waterhuishouding en Waterbeweging,,,,1978,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/21 Zwolle-Oost-2.jpg
780,1978,5,21 - ZWOLLE OOST - bijkrt.w.e.,21,directie Waterhuishouding en Waterbeweging,,,,1978,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/21 Zwolle-Oost-3.jpg
775,1990,5,21 - ZWOLLE WEST,21,"meetkundige dienst, delft",,,,1990,,1987,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/21 Zwolle-West-1.jpg
776,1988,5,21 - ZWOLLE WEST - bijkrt.h.w.,21,"meetkundige dienst, delft",,,,1988,,1987,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/21 Zwolle-West-2.jpg
777,1990,5,21 - ZWOLLE WEST - bijkrt.w.e.,21,"meetkundige dienst, delft",,,,1990,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/21 Zwolle-West-3.jpg
784,1991,5,22 - COEVORDEN OOST,22,"meetkundige dienst, delft",,,,1991,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/22 Coevorden-Oost-1.jpg
785,1991,5,22 - COEVORDEN OOST - bijkrt.h.w.,22,"meetkundige dienst, delft",,,,1991,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/22 Coevorden-Oost-2.jpg
786,1991,5,22 - COEVORDEN OOST - bijkrt.w.e.,22,"meetkundige dienst, delft",,,,1991,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/22 Coevorden-Oost-3.jpg
781,1990,5,22 - COEVORDEN WEST,22,"meetkundige dienst, delft",,,,1990,,1989,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/22 Coevorden-West-1.jpg
782,1990,5,22 - COEVORDEN WEST - bijkrt.h.w.,22,"meetkundige dienst, delft",,,,1990,,1989,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/22 Coevorden-West-2.jpg
783,1990,5,22 - COEVORDEN WEST - bijkrt.w.e.,22,"meetkundige dienst, delft",,,,1990,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/22 Coevorden-West-3.jpg
787,1980,5,23 - NIEUW SCHOONEBEEK,23,directie Waterhuishouding en Waterbeweging,,1978,,1980,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/23 Nieuw-Schoonebeek-1.jpg
788,1980,5,23 - NIEUW SCHOONEBEEK - bijkrt.h.w.,23,directie Waterhuishouding en Waterbeweging,,,,1980,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/23 Nieuw-Schoonebeek-2.jpg
789,1980,5,23 - NIEUW SCHOONEBEEK - bijkrt.w.e.,23,directie Waterhuishouding en Waterbeweging,,,,1980,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/23 Nieuw-Schoonebeek-3.jpg
793,1985,5,25 - AMSTERDAM OOST,25,"meetkundige dienst, delft",,,,1985,,1984,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1984",Topografische Dienst,5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/25 Amsterdam-Oost-1.jpg
794,1984,5,25 - AMSTERDAM OOST - bijkrt.h.w.,25,"meetkundige dienst, delft",,,,1984,,1983,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/25 Amsterdam-Oost-2.jpg
795,1985,5,25 - AMSTERDAM OOST - bijkrt.w.e.,25,"meetkundige dienst, delft",,,,1985,,1984,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1984",Topografische Dienst,5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/25 Amsterdam-Oost-3.jpg
790,1984,5,25 - AMSTERDAM WEST,25,"meetkundige dienst, delft",,,,1984,,1982,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982",Topografische Dienst Delft,5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/25 Amsterdam-West-1.jpg
791,1984,5,25 - AMSTERDAM WEST - bijkrt.h.w.,25,"meetkundige dienst, delft",,,,1984,,1982,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/25 Amsterdam-West-2.jpg
792,1984,5,25 - AMSTERDAM WEST - bijkrt.w.e.,25,"meetkundige dienst, delft",,,,1984,,1982,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Delft",5,false,true,false,1,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/25 Amsterdam-West-3.jpg
799,1987,5,26 - HARDERWIJK OOST,26,"meetkundige dienst, delft",,,,1987,,1986,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/26 Harderwijk-Oost-1.jpg
800,1987,5,26 - HARDERWIJK OOST - bijkrt.h.w.,26,"meetkundige dienst, delft",,,,1987,,1986,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/26 Harderwijk-Oost-2.jpg
801,1987,5,26 - HARDERWIJK OOST - bijkrt.w.e.,26,"meetkundige dienst, delft",,,,1987,,1986,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/26 Harderwijk-Oost-3.jpg
796,1984,5,26 - HARDERWIJK WEST,26,"meetkundige dienst, delft",,,,1984,,1983,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/26 Harderwijk-West-1.jpg
797,1984,5,26 - HARDERWIJK WEST - bijkrt.h.w.,26,"meetkundige dienst, delft",,,,1984,,1983,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/26 Harderwijk-West-2.jpg
798,1984,5,26 - HARDERWIJK WEST - bijkrt.w.e.,26,"meetkundige dienst, delft",,,,1984,,1983,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983",Topografische Dienst,5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/26 Harderwijk-West-3.jpg
805,1990,5,27 - HEERDE OOST,27,"meetkundige dienst, delft",,,,1990,,1987,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/27 Heerde-Oost-1.jpg
806,1988,5,27 - HEERDE OOST - bijkrt.h.w.,27,"meetkundige dienst, delft",,,,1988,,1987,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/27 Heerde-Oost-2.jpg
807,1990,5,27 - HEERDE OOST - bijkrt.w.e.,27,"meetkundige dienst, delft",,,,1990,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/27 Heerde-Oost-3.jpg
802,1988,5,27 - HEERDE WEST,27,"meetkundige dienst, delft",,,,1988,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/27 Heerde-West-1.jpg
803,1988,5,27 - HEERDE WEST - bijkrt.h.w.,27,"meetkundige dienst, delft",,,,1988,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",5,false,false,true,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/27 Heerde-West-2.jpg
804,1988,5,27 - HEERDE WEST - bijkrt.w.e.,27,"meetkundige dienst, delft",,,,1988,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",5,false,true,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/27 Heerde-West-3.jpg
811,1990,5,28 - ALMELO OOST,28,"meetkundige dienst, delft",,,,1990,,1989,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",5,true,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/28 Almelo-Oost-1.jpg
